,epoch,value_MicromacroGD
272,272,4.938733100891113
273,273,4.938733100891113
274,274,4.938733100891113
275,275,4.938733100891113
276,276,4.938733100891113
277,277,4.938733100891113
278,278,4.938733100891113
279,279,4.938733100891113
280,280,4.938733100891113
281,281,4.938733100891113
282,282,4.938733100891113
283,283,4.938733100891113
284,284,4.938733100891113
285,285,4.938733100891113
286,286,4.938733100891113
287,287,4.938733100891113
288,288,4.938733100891113
289,289,4.938733100891113
290,290,4.938733100891113
291,291,4.938733100891113
292,292,4.938733100891113
293,293,4.938733100891113
294,294,4.938733100891113
295,295,4.938733100891113
296,296,4.938733100891113
297,297,4.938733100891113
298,298,4.938733100891113
299,299,4.938733100891113
300,300,4.938733100891113
301,301,4.938733100891113
302,302,4.938733100891113
303,303,4.938733100891113
304,304,4.938733100891113
305,305,4.938733100891113
306,306,4.938733100891113
307,307,4.938733100891113
308,308,4.938733100891113
309,309,4.938733100891113
310,310,4.938733100891113
311,311,4.938733100891113
312,312,4.938733100891113
313,313,4.938733100891113
314,314,4.938733100891113
315,315,4.938733100891113
316,316,4.938733100891113
317,317,4.938733100891113
318,318,4.938733100891113
319,319,4.938733100891113
320,320,4.938733100891113
321,321,4.938733100891113
322,322,4.938733100891113
323,323,4.938733100891113
324,324,4.938733100891113
325,325,4.938733100891113
326,326,4.938733100891113
327,327,4.9387335777282715
328,328,4.9387335777282715
329,329,4.9387335777282715
330,330,4.9387335777282715
331,331,4.9387335777282715
332,332,4.9387335777282715
333,333,4.9387335777282715
334,334,4.9387335777282715
335,335,4.9387335777282715
336,336,4.9387335777282715
337,337,4.9387335777282715
338,338,4.9387335777282715
339,339,4.9387335777282715
340,340,4.9387335777282715
341,341,4.9387335777282715
342,342,4.9387335777282715
343,343,4.9387335777282715
344,344,4.9387335777282715
345,345,4.9387335777282715
346,346,4.9387335777282715
347,347,4.9387335777282715
348,348,4.9387335777282715
349,349,4.9387335777282715
350,350,4.9387335777282715
351,351,4.9387335777282715
352,352,4.9387335777282715
353,353,4.9387335777282715
354,354,4.9387335777282715
355,355,4.9387335777282715
356,356,4.9387335777282715
357,357,4.9387335777282715
358,358,4.9387335777282715
359,359,4.9387335777282715
360,360,4.9387335777282715
361,361,4.9387335777282715
362,362,4.9387335777282715
363,363,4.9387335777282715
364,364,4.9387335777282715
365,365,4.9387335777282715
366,366,4.9387335777282715
367,367,4.9387335777282715
368,368,4.9387335777282715
369,369,4.9387335777282715
370,370,4.9387335777282715
371,371,4.9387335777282715
372,372,4.9387335777282715
373,373,4.9387335777282715
374,374,4.9387335777282715
375,375,4.9387335777282715
376,376,4.9387335777282715
377,377,4.9387335777282715
378,378,4.9387335777282715
379,379,4.9387335777282715
380,380,4.9387335777282715
381,381,4.9387335777282715
382,382,4.9387335777282715
383,383,4.9387335777282715
384,384,4.9387335777282715
385,385,4.9387335777282715
386,386,4.9387335777282715
387,387,4.9387335777282715
388,388,4.9387335777282715
389,389,4.9387335777282715
390,390,4.9387335777282715
391,391,4.9387335777282715
392,392,4.9387335777282715
393,393,4.9387335777282715
394,394,4.9387335777282715
395,395,4.9387335777282715
396,396,4.9387335777282715
397,397,4.9387335777282715
398,398,4.9387335777282715
399,399,4.9387335777282715
400,400,4.9387335777282715
401,401,4.9387335777282715
402,402,4.9387335777282715
403,403,4.9387335777282715
404,404,4.9387335777282715
405,405,4.9387335777282715
406,406,4.9387335777282715
407,407,4.9387335777282715
408,408,4.9387335777282715
409,409,4.9387335777282715
410,410,4.9387335777282715
411,411,4.9387335777282715
412,412,4.9387335777282715
413,413,4.9387335777282715
414,414,4.9387335777282715
415,415,4.9387335777282715
416,416,4.9387335777282715
417,417,4.9387335777282715
418,418,4.9387335777282715
419,419,4.9387335777282715
420,420,4.9387335777282715
421,421,4.9387335777282715
422,422,4.9387335777282715
423,423,4.9387335777282715
424,424,4.9387335777282715
425,425,4.9387335777282715
426,426,4.9387335777282715
427,427,4.9387335777282715
428,428,4.9387335777282715
429,429,4.9387335777282715
430,430,4.9387335777282715
431,431,4.9387335777282715
432,432,4.9387335777282715
433,433,4.9387335777282715
434,434,4.9387335777282715
435,435,4.9387335777282715
436,436,4.9387335777282715
437,437,4.9387335777282715
438,438,4.9387335777282715
439,439,4.9387335777282715
440,440,4.9387335777282715
441,441,4.9387335777282715
442,442,4.9387335777282715
443,443,4.9387335777282715
444,444,4.9387335777282715
445,445,4.9387335777282715
446,446,4.9387335777282715
447,447,4.9387335777282715
448,448,4.9387335777282715
449,449,4.9387335777282715
450,450,4.9387335777282715
451,451,4.9387335777282715
452,452,4.9387335777282715
453,453,4.9387335777282715
454,454,4.9387335777282715
455,455,4.9387335777282715
456,456,4.9387335777282715
457,457,4.9387335777282715
458,458,4.9387335777282715
459,459,4.9387335777282715
460,460,4.9387335777282715
461,461,4.9387335777282715
462,462,4.9387335777282715
463,463,4.9387335777282715
464,464,4.9387335777282715
465,465,4.9387335777282715
466,466,4.9387335777282715
467,467,4.9387335777282715
468,468,4.9387335777282715
469,469,4.9387335777282715
470,470,4.9387335777282715
471,471,4.9387335777282715
472,472,4.9387335777282715
473,473,4.9387335777282715
474,474,4.9387335777282715
475,475,4.9387335777282715
476,476,4.9387335777282715
477,477,4.9387335777282715
478,478,4.9387335777282715
479,479,4.9387335777282715
480,480,4.9387335777282715
481,481,4.9387335777282715
482,482,4.9387335777282715
483,483,4.9387335777282715
484,484,4.9387335777282715
485,485,4.9387335777282715
486,486,4.9387335777282715
487,487,4.9387335777282715
488,488,4.9387335777282715
489,489,4.9387335777282715
490,490,4.9387335777282715
491,491,4.9387335777282715
492,492,4.9387335777282715
493,493,4.9387335777282715
494,494,4.9387335777282715
495,495,4.9387335777282715
496,496,4.9387335777282715
497,497,4.9387335777282715
498,498,4.9387335777282715
499,499,4.9387335777282715
500,0,0.962556004524231
501,1,1.7787011861801147
502,2,2.4734864234924316
503,3,2.4961116313934326
504,4,2.402501106262207
505,5,2.277900218963623
506,6,2.105375289916992
507,7,1.8944040536880493
508,8,1.6814109086990356
509,9,1.489419937133789
510,10,1.3905231952667236
511,11,1.3463472127914429
512,12,1.3431665897369385
513,13,1.3679345846176147
514,14,1.4106510877609253
515,15,1.4546552896499634
516,16,1.4963914155960083
517,17,1.5368677377700806
518,18,1.568899393081665
519,19,1.599310278892517
520,20,1.6233088970184326
521,21,1.642890214920044
522,22,1.6526132822036743
523,23,1.6618387699127197
524,24,1.666998028755188
525,25,1.670083999633789
526,26,1.6711050271987915
527,27,1.6726964712142944
528,28,1.6714164018630981
529,29,1.669207215309143
530,30,1.6676591634750366
531,31,1.6686286926269531
532,32,1.6712934970855713
533,33,1.674628496170044
534,34,1.679503321647644
535,35,1.6911081075668335
536,36,1.703912615776062
537,37,1.720630407333374
538,38,1.731353521347046
539,39,1.749993920326233
540,40,1.7658458948135376
541,41,1.7813525199890137
542,42,1.796952247619629
543,43,1.8118053674697876
544,44,1.8251296281814575
545,45,1.8367550373077393
546,46,1.8515194654464722
547,47,1.8648805618286133
548,48,1.8770103454589844
549,49,1.8905436992645264
550,50,1.899963617324829
551,51,1.9113229513168335
552,52,1.9197276830673218
553,53,1.927377700805664
554,54,1.9390058517456055
555,55,1.9515810012817383
556,56,1.9660770893096924
557,57,1.9780972003936768
558,58,1.9945499897003174
559,59,2.012972593307495
560,60,2.0273277759552
561,61,2.042815923690796
562,62,2.05561900138855
563,63,2.0706162452697754
564,64,2.080899477005005
565,65,2.0938830375671387
566,66,2.105116367340088
567,67,2.118114709854126
568,68,2.128889322280884
569,69,2.140172243118286
570,70,2.1516993045806885
571,71,2.16007661819458
572,72,2.173210859298706
573,73,2.188976526260376
574,74,2.205698013305664
575,75,2.223602294921875
576,76,2.2366182804107666
577,77,2.249356269836426
578,78,2.2621071338653564
579,79,2.2745718955993652
580,80,2.288736581802368
581,81,2.298670768737793
582,82,2.308194637298584
583,83,2.316992998123169
584,84,2.3217811584472656
585,85,2.3317854404449463
586,86,2.338578939437866
587,87,2.3449010848999023
588,88,2.3524107933044434
589,89,2.358386278152466
590,90,2.3645739555358887
591,91,2.3728156089782715
592,92,2.380293369293213
593,93,2.3867921829223633
594,94,2.398024559020996
595,95,2.4075186252593994
596,96,2.4150612354278564
597,97,2.4213755130767822
598,98,2.4309298992156982
599,99,2.440490484237671
600,100,2.688157081604004
601,101,2.8908908367156982
602,102,3.0943777561187744
603,103,3.2810115814208984
604,104,3.481574058532715
605,105,3.705406904220581
606,106,3.9193553924560547
607,107,4.156494617462158
608,108,4.3853654861450195
609,109,4.6313934326171875
610,110,4.837662220001221
611,111,4.974279403686523
612,112,5.02287483215332
613,113,4.972466468811035
614,114,4.881719589233398
615,115,4.841756343841553
616,116,4.861343860626221
617,117,4.907110691070557
618,118,4.929625034332275
619,119,4.936884880065918
620,120,4.938606262207031
621,121,4.938600063323975
622,122,4.938414573669434
623,123,4.93833065032959
624,124,4.938443660736084
625,125,4.938562870025635
626,126,4.938677787780762
627,127,4.938769817352295
628,128,4.938814163208008
629,129,4.938843727111816
630,130,4.93884801864624
631,131,4.938840389251709
632,132,4.938814640045166
633,133,4.9388041496276855
634,134,4.938785076141357
635,135,4.938769817352295
636,136,4.9387593269348145
637,137,4.938758850097656
638,138,4.938766956329346
639,139,4.93876838684082
640,140,4.938764572143555
641,141,4.938760280609131
642,142,4.938755989074707
643,143,4.938753128051758
644,144,4.93874979019165
645,145,4.938747406005859
646,146,4.938745498657227
647,147,4.938743591308594
648,148,4.938742637634277
649,149,4.938741207122803
650,150,4.9387407302856445
651,151,4.938740253448486
652,152,4.93873929977417
653,153,4.938738822937012
654,154,4.9387383460998535
655,155,4.9387383460998535
656,156,4.9387383460998535
657,157,4.938737869262695
658,158,4.938737392425537
659,159,4.938737392425537
660,160,4.938737392425537
661,161,4.938737392425537
662,162,4.938736438751221
663,163,4.938736438751221
664,164,4.938736438751221
665,165,4.938736438751221
666,166,4.938736438751221
667,167,4.938736438751221
668,168,4.938736438751221
669,169,4.9387359619140625
670,170,4.9387359619140625
671,171,4.938736438751221
672,172,4.9387359619140625
673,173,4.9387359619140625
674,174,4.9387359619140625
675,175,4.9387359619140625
676,176,4.9387359619140625
677,177,4.938735485076904
678,178,4.938735485076904
679,179,4.938735485076904
680,180,4.938735485076904
681,181,4.938735485076904
682,182,4.938735485076904
683,183,4.938735008239746
684,184,4.938735008239746
685,185,4.938735008239746
686,186,4.938735008239746
687,187,4.938735008239746
688,188,4.938735008239746
689,189,4.938735008239746
690,190,4.938735008239746
691,191,4.938735008239746
692,192,4.938735008239746
693,193,4.938735008239746
694,194,4.938734531402588
695,195,4.938734531402588
696,196,4.938734531402588
697,197,4.938734531402588
698,198,4.938734531402588
699,199,4.938734531402588
700,200,4.938734531402588
701,201,4.938734531402588
702,202,4.938734531402588
703,203,4.938734531402588
704,204,4.938734531402588
705,205,4.93873405456543
706,206,4.93873405456543
707,207,4.93873405456543
708,208,4.93873405456543
709,209,4.93873405456543
710,210,4.93873405456543
711,211,4.93873405456543
712,212,4.93873405456543
713,213,4.93873405456543
714,214,4.93873405456543
715,215,4.93873405456543
716,216,4.93873405456543
717,217,4.93873405456543
718,218,4.93873405456543
719,219,4.93873405456543
720,220,4.93873405456543
721,221,4.93873405456543
722,222,4.93873405456543
723,223,4.93873405456543
724,224,4.93873405456543
725,225,4.9387335777282715
726,226,4.9387335777282715
727,227,4.9387335777282715
728,228,4.9387335777282715
729,229,4.9387335777282715
730,230,4.9387335777282715
731,231,4.9387335777282715
732,232,4.9387335777282715
733,233,4.93873405456543
734,234,4.93873405456543
735,235,4.93873405456543
736,236,4.93873405456543
737,237,4.93873405456543
738,238,4.93873405456543
739,239,4.93873405456543
740,240,4.93873405456543
741,241,4.93873405456543
742,242,4.93873405456543
743,243,4.93873405456543
744,244,4.93873405456543
745,245,4.93873405456543
746,246,4.93873405456543
747,247,4.93873405456543
748,248,4.93873405456543
749,249,4.93873405456543
750,250,4.93873405456543
751,251,4.93873405456543
752,252,4.93873405456543
753,253,4.93873405456543
754,254,4.93873405456543
755,255,4.93873405456543
756,256,4.93873405456543
757,257,4.93873405456543
758,258,4.93873405456543
759,259,4.93873405456543
760,260,4.93873405456543
761,261,4.93873405456543
762,262,4.93873405456543
763,263,4.93873405456543
764,264,4.93873405456543
765,265,4.93873405456543
766,266,4.93873405456543
767,267,4.9387335777282715
768,268,4.9387335777282715
769,269,4.9387335777282715
770,270,4.9387335777282715
771,271,4.9387335777282715
772,272,4.9387335777282715
773,273,4.9387335777282715
774,274,4.9387335777282715
775,275,4.9387335777282715
776,276,4.9387335777282715
777,277,4.9387335777282715
778,278,4.9387335777282715
779,279,4.9387335777282715
780,280,4.9387335777282715
781,281,4.9387335777282715
782,282,4.9387335777282715
783,283,4.9387335777282715
784,284,4.9387335777282715
785,285,4.93873405456543
786,286,4.9387335777282715
787,287,4.9387335777282715
788,288,4.938733100891113
789,289,4.938732624053955
790,290,4.938732624053955
791,291,4.938732147216797
792,292,4.938731670379639
793,293,4.938731670379639
794,294,4.938731670379639
795,295,4.938731670379639
796,296,4.9387311935424805
797,297,4.9387311935424805
798,298,4.9387311935424805
799,299,4.938730239868164
800,300,4.938730239868164
801,301,4.938729763031006
802,302,4.938729763031006
803,303,4.938729763031006
804,304,4.938729763031006
805,305,4.938729286193848
806,306,4.938729763031006
807,307,4.938729286193848
808,308,4.938729286193848
809,309,4.9387288093566895
810,310,4.9387288093566895
811,311,4.9387288093566895
812,312,4.9387288093566895
813,313,4.9387288093566895
814,314,4.9387288093566895
815,315,4.9387288093566895
816,316,4.9387288093566895
817,317,4.9387288093566895
818,318,4.9387288093566895
819,319,4.938727855682373
820,320,4.938727855682373
821,321,4.938727378845215
822,322,4.938727378845215
823,323,4.938727378845215
824,324,4.938727378845215
825,325,4.938726902008057
826,326,4.938726425170898
827,327,4.938726425170898
828,328,4.938726425170898
829,329,4.938725471496582
830,330,4.938725471496582
831,331,4.938725471496582
832,332,4.938725471496582
833,333,4.938724994659424
834,334,4.938724994659424
835,335,4.938724517822266
836,336,4.938724040985107
837,337,4.938723087310791
838,338,4.938722610473633
839,339,4.938722610473633
840,340,4.938721656799316
841,341,4.938721179962158
842,342,4.938721179962158
843,343,4.938721179962158
844,344,4.938721179962158
845,345,4.938721179962158
846,346,4.938721179962158
847,347,4.938721656799316
848,348,4.938723087310791
849,349,4.938725471496582
850,350,4.9387288093566895
851,351,4.938731670379639
852,352,4.938735485076904
853,353,4.9387407302856445
854,354,4.9387617111206055
855,355,4.938786029815674
856,356,4.938830852508545
857,357,4.938887596130371
858,358,4.938960552215576
859,359,4.93904972076416
860,360,4.93915319442749
861,361,4.939270973205566
862,362,4.939427375793457
863,363,4.939727783203125
864,364,4.939877986907959
865,365,4.940175533294678
866,366,4.940702438354492
867,367,4.941633701324463
868,368,4.94249963760376
869,369,4.943536758422852
870,370,4.944779872894287
871,371,4.946384906768799
872,372,4.948040962219238
873,373,4.949534893035889
874,374,4.950978755950928
875,375,4.952253818511963
876,376,4.953553199768066
877,377,4.954939365386963
878,378,4.95714807510376
879,379,4.958534240722656
880,380,4.9601826667785645
881,381,4.961527347564697
882,382,4.962825775146484
883,383,4.964310169219971
884,384,4.965209484100342
885,385,4.9644389152526855
886,386,4.964433193206787
887,387,4.964382171630859
888,388,4.965540409088135
889,389,4.967779636383057
890,390,4.970279693603516
891,391,4.97429895401001
892,392,4.978716850280762
893,393,4.984593391418457
894,394,4.990301132202148
895,395,4.998734474182129
896,396,5.005246639251709
897,397,5.009463310241699
898,398,5.0139546394348145
899,399,5.019101619720459
900,400,5.022223949432373
901,401,5.025088310241699
902,402,5.029068946838379
903,403,5.029582977294922
904,404,5.031051158905029
905,405,5.034173488616943
906,406,5.037010669708252
907,407,5.038613796234131
908,408,5.038671493530273
909,409,5.03803014755249
910,410,5.036623477935791
911,411,5.035577297210693
912,412,5.036978721618652
913,413,5.039402008056641
914,414,5.039995193481445
915,415,5.041561603546143
916,416,5.043584823608398
917,417,5.050142765045166
918,418,5.058363437652588
919,419,5.06818962097168
920,420,5.080994129180908
921,421,5.095907688140869
922,422,5.1098527908325195
923,423,5.118428707122803
924,424,5.122412204742432
925,425,5.1223578453063965
926,426,5.118228912353516
927,427,5.113090515136719
928,428,5.103857040405273
929,429,5.092147350311279
930,430,5.083097457885742
931,431,5.07286262512207
932,432,5.065112590789795
933,433,5.059147357940674
934,434,5.054566860198975
935,435,5.051743507385254
936,436,5.0508832931518555
937,437,5.050943374633789
938,438,5.054957389831543
939,439,5.061620712280273
940,440,5.067728042602539
941,441,5.072302341461182
942,442,5.076640605926514
943,443,5.082793712615967
944,444,5.085503101348877
945,445,5.088528156280518
946,446,5.094451427459717
947,447,5.101079940795898
948,448,5.104905605316162
949,449,5.10623025894165
950,450,5.103888988494873
951,451,5.097492218017578
952,452,5.087353706359863
953,453,5.080367088317871
954,454,5.075612545013428
955,455,5.069178581237793
956,456,5.0622735023498535
957,457,5.0553879737854
958,458,5.049500942230225
959,459,5.043700218200684
960,460,5.037801265716553
961,461,5.035635948181152
962,462,5.0362162590026855
963,463,5.040015697479248
964,464,5.0461907386779785
965,465,5.053620338439941
966,466,5.061515808105469
967,467,5.068374156951904
968,468,5.072127819061279
969,469,5.076635360717773
970,470,5.083771228790283
971,471,5.087091445922852
972,472,5.08908748626709
973,473,5.091611385345459
974,474,5.094653606414795
975,475,5.092037677764893
976,476,5.088503360748291
977,477,5.084913730621338
978,478,5.0801215171813965
979,479,5.075749397277832
980,480,5.0709967613220215
981,481,5.065164089202881
982,482,5.063049793243408
983,483,5.061978816986084
984,484,5.0625176429748535
985,485,5.063205242156982
986,486,5.067245006561279
987,487,5.0705132484436035
988,488,5.070864677429199
989,489,5.071552276611328
990,490,5.073944091796875
991,491,5.075619697570801
992,492,5.078474044799805
993,493,5.082882404327393
994,494,5.087933540344238
995,495,5.0933308601379395
996,496,5.096559524536133
997,497,5.098118782043457
998,498,5.097887992858887
999,499,5.096578121185303
1000,0,0.8842176795005798
1001,1,2.053769111633301
1002,2,2.4245331287384033
1003,3,2.4371654987335205
1004,4,2.273134231567383
1005,5,2.1225523948669434
1006,6,2.0815577507019043
1007,7,2.0110983848571777
1008,8,1.9136507511138916
1009,9,1.7997362613677979
1010,10,1.6828796863555908
1011,11,1.6352421045303345
1012,12,1.6214019060134888
1013,13,1.6343077421188354
1014,14,1.6645324230194092
1015,15,1.6937577724456787
1016,16,1.7248404026031494
1017,17,1.7437858581542969
1018,18,1.7545150518417358
1019,19,1.7631933689117432
1020,20,1.7675607204437256
1021,21,1.7682329416275024
1022,22,1.7659096717834473
1023,23,1.766733169555664
1024,24,1.7679519653320312
1025,25,1.773298740386963
1026,26,1.7797380685806274
1027,27,1.7853717803955078
1028,28,1.8010327816009521
1029,29,1.816526174545288
1030,30,1.8371788263320923
1031,31,1.859242558479309
1032,32,1.8760440349578857
1033,33,1.8990647792816162
1034,34,1.9150722026824951
1035,35,1.936118483543396
1036,36,1.9508733749389648
1037,37,1.9671138525009155
1038,38,1.9847761392593384
1039,39,2.0009801387786865
1040,40,2.016247272491455
1041,41,2.0288100242614746
1042,42,2.0376644134521484
1043,43,2.0474703311920166
1044,44,2.059530019760132
1045,45,2.0787806510925293
1046,46,2.094278573989868
1047,47,2.110023021697998
1048,48,2.133063316345215
1049,49,2.158566474914551
1050,50,2.1827385425567627
1051,51,2.2072527408599854
1052,52,2.2264978885650635
1053,53,2.2446818351745605
1054,54,2.262916088104248
1055,55,2.2748939990997314
1056,56,2.290860176086426
1057,57,2.3060832023620605
1058,58,2.321059465408325
1059,59,2.332165241241455
1060,60,2.3470823764801025
1061,61,2.3571643829345703
1062,62,2.371802806854248
1063,63,2.387655735015869
1064,64,2.402271270751953
1065,65,2.415738344192505
1066,66,2.4296000003814697
1067,67,2.4397945404052734
1068,68,2.455112934112549
1069,69,2.4624695777893066
1070,70,2.4726195335388184
1071,71,2.481997489929199
1072,72,2.4921131134033203
1073,73,2.5018231868743896
1074,74,2.507589101791382
1075,75,2.5131683349609375
1076,76,2.5202529430389404
1077,77,2.5281434059143066
1078,78,2.535482406616211
1079,79,2.5416345596313477
1080,80,2.5509941577911377
1081,81,2.556309700012207
1082,82,2.5595884323120117
1083,83,2.5645828247070312
1084,84,2.566114664077759
1085,85,2.5683906078338623
1086,86,2.569429636001587
1087,87,2.5727083683013916
1088,88,2.573237419128418
1089,89,2.573735475540161
1090,90,2.5717132091522217
1091,91,2.5724148750305176
1092,92,2.5746936798095703
1093,93,2.5779738426208496
1094,94,2.5772006511688232
1095,95,2.57765531539917
1096,96,2.577136993408203
1097,97,2.578629970550537
1098,98,2.5789127349853516
1099,99,2.578423261642456
1100,100,2.7626020908355713
1101,101,2.934417963027954
1102,102,3.0976881980895996
1103,103,3.270620107650757
1104,104,3.442685127258301
1105,105,3.6133341789245605
1106,106,3.777209997177124
1107,107,3.9299397468566895
1108,108,4.11034631729126
1109,109,4.290380954742432
1110,110,4.475030422210693
1111,111,4.641668796539307
1112,112,4.79707145690918
1113,113,4.933306694030762
1114,114,4.999724864959717
